case_id,task,resource,start_time,completion_time
Intervention Loaded1203,Intervention Loaded,,2020-01-01 00:12:01.800000,2020-01-01 00:12:01.800000
Intervention Loaded1204,Intervention Loaded,,2020-01-01 00:12:02.400000,2020-01-01 00:12:02.400000
Intervention Loaded1205,Intervention Loaded,,2020-01-01 00:12:03.000000,2020-01-01 00:12:03.000000
Intervention Loaded1206,Intervention Loaded,,2020-01-01 00:12:03.600000,2020-01-01 00:12:03.600000
Intervention Loaded1207,Intervention Loaded,,2020-01-01 00:12:04.200000,2020-01-01 00:12:04.200000
Intervention Loaded1208,Intervention Loaded,,2020-01-01 00:12:04.800000,2020-01-01 00:12:04.800000
Intervention Loaded1209,Intervention Loaded,,2020-01-01 00:12:05.400000,2020-01-01 00:12:05.400000
Intervention Loaded1210,Intervention Loaded,,2020-01-01 00:12:06.000000,2020-01-01 00:12:06.000000
Intervention Loaded1211,Intervention Loaded,,2020-01-01 00:12:06.600000,2020-01-01 00:12:06.600000
Intervention Loaded1212,Intervention Loaded,,2020-01-01 00:12:07.200000,2020-01-01 00:12:07.200000
Intervention Loaded1213,Intervention Loaded,,2020-01-01 00:12:07.800000,2020-01-01 00:12:07.800000
Intervention Loaded1214,Intervention Loaded,,2020-01-01 00:12:08.400000,2020-01-01 00:12:08.400000
Intervention Loaded1215,Intervention Loaded,,2020-01-01 00:12:09.000000,2020-01-01 00:12:09.000000
Intervention Loaded1216,Intervention Loaded,,2020-01-01 00:12:09.600000,2020-01-01 00:12:09.600000
Intervention Loaded1217,Intervention Loaded,,2020-01-01 00:12:10.200000,2020-01-01 00:12:10.200000
Intervention Loaded1218,Intervention Loaded,,2020-01-01 00:12:10.800000,2020-01-01 00:12:10.800000
Intervention Loaded1219,Intervention Loaded,,2020-01-01 00:12:11.400000,2020-01-01 00:12:11.400000
Intervention Loaded1220,Intervention Loaded,,2020-01-01 00:12:12.000000,2020-01-01 00:12:12.000000
Intervention Loaded1221,Intervention Loaded,,2020-01-01 00:12:12.600000,2020-01-01 00:12:12.600000
Intervention Loaded1222,Intervention Loaded,,2020-01-01 00:12:13.200000,2020-01-01 00:12:13.200000
Intervention Loaded1223,Intervention Loaded,,2020-01-01 00:12:13.800000,2020-01-01 00:12:13.800000
Intervention Loaded1224,Intervention Loaded,,2020-01-01 00:12:14.400000,2020-01-01 00:12:14.400000
Intervention Loaded1225,Intervention Loaded,,2020-01-01 00:12:15.000000,2020-01-01 00:12:15.000000
Intervention Loaded1226,Intervention Loaded,,2020-01-01 00:12:15.600000,2020-01-01 00:12:15.600000
Intervention Loaded1227,Intervention Loaded,,2020-01-01 00:12:16.200000,2020-01-01 00:12:16.200000
Intervention Loaded1228,Intervention Loaded,,2020-01-01 00:12:16.800000,2020-01-01 00:12:16.800000
Intervention Loaded1229,Intervention Loaded,,2020-01-01 00:12:17.400000,2020-01-01 00:12:17.400000
Intervention Loaded1230,Intervention Loaded,,2020-01-01 00:12:18.000000,2020-01-01 00:12:18.000000
Intervention Loaded1231,Intervention Loaded,,2020-01-01 00:12:18.600000,2020-01-01 00:12:18.600000
Intervention Loaded1232,Intervention Loaded,,2020-01-01 00:12:19.200000,2020-01-01 00:12:19.200000
Intervention Loaded1233,Intervention Loaded,,2020-01-01 00:12:19.800000,2020-01-01 00:12:19.800000
Intervention Loaded1234,Intervention Loaded,,2020-01-01 00:12:20.400000,2020-01-01 00:12:20.400000
Intervention Loaded1235,Intervention Loaded,,2020-01-01 00:12:21.000000,2020-01-01 00:12:21.000000
Intervention Loaded1236,Intervention Loaded,,2020-01-01 00:12:21.600000,2020-01-01 00:12:21.600000
Intervention Loaded1237,Intervention Loaded,,2020-01-01 00:12:22.200000,2020-01-01 00:12:22.200000
Intervention Loaded1238,Intervention Loaded,,2020-01-01 00:12:22.800000,2020-01-01 00:12:22.800000
Intervention Loaded1239,Intervention Loaded,,2020-01-01 00:12:23.400000,2020-01-01 00:12:23.400000
Intervention Loaded1240,Intervention Loaded,,2020-01-01 00:12:24.000000,2020-01-01 00:12:24.000000
Intervention Loaded1241,Intervention Loaded,,2020-01-01 00:12:24.600000,2020-01-01 00:12:24.600000
Intervention Loaded1242,Intervention Loaded,,2020-01-01 00:12:25.200000,2020-01-01 00:12:25.200000
Intervention Loaded1243,Intervention Loaded,,2020-01-01 00:12:25.800000,2020-01-01 00:12:25.800000
Intervention Loaded1244,Intervention Loaded,,2020-01-01 00:12:26.400000,2020-01-01 00:12:26.400000
Intervention Loaded1245,Intervention Loaded,,2020-01-01 00:12:27.000000,2020-01-01 00:12:27.000000
Intervention Loaded1246,Intervention Loaded,,2020-01-01 00:12:27.600000,2020-01-01 00:12:27.600000
Intervention Loaded1247,Intervention Loaded,,2020-01-01 00:12:28.200000,2020-01-01 00:12:28.200000
Intervention Loaded1248,Intervention Loaded,,2020-01-01 00:12:28.800000,2020-01-01 00:12:28.800000
Intervention Loaded1249,Intervention Loaded,,2020-01-01 00:12:29.400000,2020-01-01 00:12:29.400000
Intervention Loaded1250,Intervention Loaded,,2020-01-01 00:12:30.000000,2020-01-01 00:12:30.000000
Intervention Loaded1251,Intervention Loaded,,2020-01-01 00:12:30.600000,2020-01-01 00:12:30.600000
Intervention Loaded1252,Intervention Loaded,,2020-01-01 00:12:31.200000,2020-01-01 00:12:31.200000
Intervention Loaded1253,Intervention Loaded,,2020-01-01 00:12:31.800000,2020-01-01 00:12:31.800000
Intervention Loaded1254,Intervention Loaded,,2020-01-01 00:12:32.400000,2020-01-01 00:12:32.400000
Intervention Loaded1255,Intervention Loaded,,2020-01-01 00:12:33.000000,2020-01-01 00:12:33.000000
Intervention Loaded1256,Intervention Loaded,,2020-01-01 00:12:33.600000,2020-01-01 00:12:33.600000
Intervention Loaded51,Generate Discrepancy,dhs-1,2020-01-01 00:11:09.893964,2020-01-01 00:12:33.630710
Intervention Loaded1257,Intervention Loaded,,2020-01-01 00:12:34.200000,2020-01-01 00:12:34.200000
Intervention Loaded52,Generate Discrepancy,dhs-2,2020-01-01 00:11:10.493964,2020-01-01 00:12:34.230710
Intervention Loaded1258,Intervention Loaded,,2020-01-01 00:12:34.800000,2020-01-01 00:12:34.800000
Intervention Loaded53,Generate Discrepancy,dhs-3,2020-01-01 00:11:11.093964,2020-01-01 00:12:34.830710
Intervention Loaded1259,Intervention Loaded,,2020-01-01 00:12:35.400000,2020-01-01 00:12:35.400000
Intervention Loaded54,Generate Discrepancy,dhs-4,2020-01-01 00:11:11.693964,2020-01-01 00:12:35.430710
Intervention Loaded1260,Intervention Loaded,,2020-01-01 00:12:36.000000,2020-01-01 00:12:36.000000
Intervention Loaded56,Generate Discrepancy,dhs-5,2020-01-01 00:11:12.293964,2020-01-01 00:12:36.030710
Intervention Loaded1261,Intervention Loaded,,2020-01-01 00:12:36.600000,2020-01-01 00:12:36.600000
Intervention Loaded1262,Intervention Loaded,,2020-01-01 00:12:37.200000,2020-01-01 00:12:37.200000
Intervention Loaded1263,Intervention Loaded,,2020-01-01 00:12:37.800000,2020-01-01 00:12:37.800000
Intervention Loaded1264,Intervention Loaded,,2020-01-01 00:12:38.400000,2020-01-01 00:12:38.400000
Intervention Loaded1265,Intervention Loaded,,2020-01-01 00:12:39.000000,2020-01-01 00:12:39.000000
Intervention Loaded1266,Intervention Loaded,,2020-01-01 00:12:39.600000,2020-01-01 00:12:39.600000
Intervention Loaded1267,Intervention Loaded,,2020-01-01 00:12:40.200000,2020-01-01 00:12:40.200000
Intervention Loaded1268,Intervention Loaded,,2020-01-01 00:12:40.800000,2020-01-01 00:12:40.800000
Intervention Loaded1269,Intervention Loaded,,2020-01-01 00:12:41.400000,2020-01-01 00:12:41.400000
Intervention Loaded1270,Intervention Loaded,,2020-01-01 00:12:42.000000,2020-01-01 00:12:42.000000
Intervention Loaded1271,Intervention Loaded,,2020-01-01 00:12:42.600000,2020-01-01 00:12:42.600000
Intervention Loaded1272,Intervention Loaded,,2020-01-01 00:12:43.200000,2020-01-01 00:12:43.200000
Intervention Loaded1273,Intervention Loaded,,2020-01-01 00:12:43.800000,2020-01-01 00:12:43.800000
Intervention Loaded1274,Intervention Loaded,,2020-01-01 00:12:44.400000,2020-01-01 00:12:44.400000
Intervention Loaded1275,Intervention Loaded,,2020-01-01 00:12:45.000000,2020-01-01 00:12:45.000000
Intervention Loaded1276,Intervention Loaded,,2020-01-01 00:12:45.600000,2020-01-01 00:12:45.600000
Intervention Loaded1277,Intervention Loaded,,2020-01-01 00:12:46.200000,2020-01-01 00:12:46.200000
Intervention Loaded1278,Intervention Loaded,,2020-01-01 00:12:46.800000,2020-01-01 00:12:46.800000
Intervention Loaded1279,Intervention Loaded,,2020-01-01 00:12:47.400000,2020-01-01 00:12:47.400000
Intervention Loaded1280,Intervention Loaded,,2020-01-01 00:12:48.000000,2020-01-01 00:12:48.000000
Intervention Loaded1281,Intervention Loaded,,2020-01-01 00:12:48.600000,2020-01-01 00:12:48.600000
Intervention Loaded1282,Intervention Loaded,,2020-01-01 00:12:49.200000,2020-01-01 00:12:49.200000
Intervention Loaded1283,Intervention Loaded,,2020-01-01 00:12:49.800000,2020-01-01 00:12:49.800000
Intervention Loaded1284,Intervention Loaded,,2020-01-01 00:12:50.400000,2020-01-01 00:12:50.400000
Intervention Loaded1285,Intervention Loaded,,2020-01-01 00:12:51.000000,2020-01-01 00:12:51.000000
Intervention Loaded1286,Intervention Loaded,,2020-01-01 00:12:51.600000,2020-01-01 00:12:51.600000
Intervention Loaded1287,Intervention Loaded,,2020-01-01 00:12:52.200000,2020-01-01 00:12:52.200000
Intervention Loaded1288,Intervention Loaded,,2020-01-01 00:12:52.800000,2020-01-01 00:12:52.800000
Intervention Loaded1289,Intervention Loaded,,2020-01-01 00:12:53.400000,2020-01-01 00:12:53.400000
Intervention Loaded1290,Intervention Loaded,,2020-01-01 00:12:54.000000,2020-01-01 00:12:54.000000
Intervention Loaded1291,Intervention Loaded,,2020-01-01 00:12:54.600000,2020-01-01 00:12:54.600000
Intervention Loaded1292,Intervention Loaded,,2020-01-01 00:12:55.200000,2020-01-01 00:12:55.200000
Intervention Loaded1293,Intervention Loaded,,2020-01-01 00:12:55.800000,2020-01-01 00:12:55.800000
Intervention Loaded1294,Intervention Loaded,,2020-01-01 00:12:56.400000,2020-01-01 00:12:56.400000
Intervention Loaded1295,Intervention Loaded,,2020-01-01 00:12:57.000000,2020-01-01 00:12:57.000000
Intervention Loaded1296,Intervention Loaded,,2020-01-01 00:12:57.600000,2020-01-01 00:12:57.600000
Intervention Loaded1297,Intervention Loaded,,2020-01-01 00:12:58.200000,2020-01-01 00:12:58.200000
Intervention Loaded1298,Intervention Loaded,,2020-01-01 00:12:58.800000,2020-01-01 00:12:58.800000
Intervention Loaded1299,Intervention Loaded,,2020-01-01 00:12:59.400000,2020-01-01 00:12:59.400000
Intervention Loaded1300,Intervention Loaded,,2020-01-01 00:13:00.000000,2020-01-01 00:13:00.000000
Intervention Loaded1301,Intervention Loaded,,2020-01-01 00:13:00.600000,2020-01-01 00:13:00.600000
Intervention Loaded1302,Intervention Loaded,,2020-01-01 00:13:01.200000,2020-01-01 00:13:01.200000
Intervention Loaded1303,Intervention Loaded,,2020-01-01 00:13:01.800000,2020-01-01 00:13:01.800000
Intervention Loaded1304,Intervention Loaded,,2020-01-01 00:13:02.400000,2020-01-01 00:13:02.400000
Intervention Loaded1305,Intervention Loaded,,2020-01-01 00:13:03.000000,2020-01-01 00:13:03.000000
Intervention Loaded1306,Intervention Loaded,,2020-01-01 00:13:03.600000,2020-01-01 00:13:03.600000
Intervention Loaded1307,Intervention Loaded,,2020-01-01 00:13:04.200000,2020-01-01 00:13:04.200000
Intervention Loaded1308,Intervention Loaded,,2020-01-01 00:13:04.800000,2020-01-01 00:13:04.800000
Intervention Loaded1309,Intervention Loaded,,2020-01-01 00:13:05.400000,2020-01-01 00:13:05.400000
Intervention Loaded1310,Intervention Loaded,,2020-01-01 00:13:06.000000,2020-01-01 00:13:06.000000
Intervention Loaded1311,Intervention Loaded,,2020-01-01 00:13:06.600000,2020-01-01 00:13:06.600000
Intervention Loaded1312,Intervention Loaded,,2020-01-01 00:13:07.200000,2020-01-01 00:13:07.200000
Intervention Loaded1313,Intervention Loaded,,2020-01-01 00:13:07.800000,2020-01-01 00:13:07.800000
Intervention Loaded1314,Intervention Loaded,,2020-01-01 00:13:08.400000,2020-01-01 00:13:08.400000
Intervention Loaded1315,Intervention Loaded,,2020-01-01 00:13:09.000000,2020-01-01 00:13:09.000000
Intervention Loaded1316,Intervention Loaded,,2020-01-01 00:13:09.600000,2020-01-01 00:13:09.600000
Intervention Loaded1317,Intervention Loaded,,2020-01-01 00:13:10.200000,2020-01-01 00:13:10.200000
Intervention Loaded1318,Intervention Loaded,,2020-01-01 00:13:10.800000,2020-01-01 00:13:10.800000
Intervention Loaded1319,Intervention Loaded,,2020-01-01 00:13:11.400000,2020-01-01 00:13:11.400000
Intervention Loaded1320,Intervention Loaded,,2020-01-01 00:13:12.000000,2020-01-01 00:13:12.000000
Intervention Loaded1321,Intervention Loaded,,2020-01-01 00:13:12.600000,2020-01-01 00:13:12.600000
Intervention Loaded1322,Intervention Loaded,,2020-01-01 00:13:13.200000,2020-01-01 00:13:13.200000
Intervention Loaded1323,Intervention Loaded,,2020-01-01 00:13:13.800000,2020-01-01 00:13:13.800000
Intervention Loaded1324,Intervention Loaded,,2020-01-01 00:13:14.400000,2020-01-01 00:13:14.400000
Intervention Loaded1325,Intervention Loaded,,2020-01-01 00:13:15.000000,2020-01-01 00:13:15.000000
Intervention Loaded1326,Intervention Loaded,,2020-01-01 00:13:15.600000,2020-01-01 00:13:15.600000
Intervention Loaded1327,Intervention Loaded,,2020-01-01 00:13:16.200000,2020-01-01 00:13:16.200000
Intervention Loaded1328,Intervention Loaded,,2020-01-01 00:13:16.800000,2020-01-01 00:13:16.800000
Intervention Loaded1329,Intervention Loaded,,2020-01-01 00:13:17.400000,2020-01-01 00:13:17.400000
Intervention Loaded1330,Intervention Loaded,,2020-01-01 00:13:18.000000,2020-01-01 00:13:18.000000
Intervention Loaded1331,Intervention Loaded,,2020-01-01 00:13:18.600000,2020-01-01 00:13:18.600000
Intervention Loaded1332,Intervention Loaded,,2020-01-01 00:13:19.200000,2020-01-01 00:13:19.200000
Intervention Loaded1333,Intervention Loaded,,2020-01-01 00:13:19.800000,2020-01-01 00:13:19.800000
Intervention Loaded1334,Intervention Loaded,,2020-01-01 00:13:20.400000,2020-01-01 00:13:20.400000
Intervention Loaded1335,Intervention Loaded,,2020-01-01 00:13:21.000000,2020-01-01 00:13:21.000000
Intervention Loaded1336,Intervention Loaded,,2020-01-01 00:13:21.600000,2020-01-01 00:13:21.600000
Intervention Loaded1337,Intervention Loaded,,2020-01-01 00:13:22.200000,2020-01-01 00:13:22.200000
Intervention Loaded1338,Intervention Loaded,,2020-01-01 00:13:22.800000,2020-01-01 00:13:22.800000
Intervention Loaded1339,Intervention Loaded,,2020-01-01 00:13:23.400000,2020-01-01 00:13:23.400000
Intervention Loaded1340,Intervention Loaded,,2020-01-01 00:13:24.000000,2020-01-01 00:13:24.000000
Intervention Loaded1341,Intervention Loaded,,2020-01-01 00:13:24.600000,2020-01-01 00:13:24.600000
Intervention Loaded1342,Intervention Loaded,,2020-01-01 00:13:25.200000,2020-01-01 00:13:25.200000
Intervention Loaded1343,Intervention Loaded,,2020-01-01 00:13:25.800000,2020-01-01 00:13:25.800000
Intervention Loaded1344,Intervention Loaded,,2020-01-01 00:13:26.400000,2020-01-01 00:13:26.400000
Intervention Loaded1345,Intervention Loaded,,2020-01-01 00:13:27.000000,2020-01-01 00:13:27.000000
Intervention Loaded1346,Intervention Loaded,,2020-01-01 00:13:27.600000,2020-01-01 00:13:27.600000
Intervention Loaded1347,Intervention Loaded,,2020-01-01 00:13:28.200000,2020-01-01 00:13:28.200000
Intervention Loaded1348,Intervention Loaded,,2020-01-01 00:13:28.800000,2020-01-01 00:13:28.800000
Intervention Loaded1349,Intervention Loaded,,2020-01-01 00:13:29.400000,2020-01-01 00:13:29.400000
Intervention Loaded1350,Intervention Loaded,,2020-01-01 00:13:30.000000,2020-01-01 00:13:30.000000
Intervention Loaded1351,Intervention Loaded,,2020-01-01 00:13:30.600000,2020-01-01 00:13:30.600000
Intervention Loaded1352,Intervention Loaded,,2020-01-01 00:13:31.200000,2020-01-01 00:13:31.200000
Intervention Loaded1353,Intervention Loaded,,2020-01-01 00:13:31.800000,2020-01-01 00:13:31.800000
Intervention Loaded1354,Intervention Loaded,,2020-01-01 00:13:32.400000,2020-01-01 00:13:32.400000
Intervention Loaded1355,Intervention Loaded,,2020-01-01 00:13:33.000000,2020-01-01 00:13:33.000000
Intervention Loaded1356,Intervention Loaded,,2020-01-01 00:13:33.600000,2020-01-01 00:13:33.600000
Intervention Loaded1357,Intervention Loaded,,2020-01-01 00:13:34.200000,2020-01-01 00:13:34.200000
Intervention Loaded1358,Intervention Loaded,,2020-01-01 00:13:34.800000,2020-01-01 00:13:34.800000
Intervention Loaded1359,Intervention Loaded,,2020-01-01 00:13:35.400000,2020-01-01 00:13:35.400000
Intervention Loaded1360,Intervention Loaded,,2020-01-01 00:13:36.000000,2020-01-01 00:13:36.000000
Intervention Loaded1361,Intervention Loaded,,2020-01-01 00:13:36.600000,2020-01-01 00:13:36.600000
Intervention Loaded1362,Intervention Loaded,,2020-01-01 00:13:37.200000,2020-01-01 00:13:37.200000
Intervention Loaded1363,Intervention Loaded,,2020-01-01 00:13:37.800000,2020-01-01 00:13:37.800000
Intervention Loaded1364,Intervention Loaded,,2020-01-01 00:13:38.400000,2020-01-01 00:13:38.400000
Intervention Loaded1365,Intervention Loaded,,2020-01-01 00:13:39.000000,2020-01-01 00:13:39.000000
Intervention Loaded1366,Intervention Loaded,,2020-01-01 00:13:39.600000,2020-01-01 00:13:39.600000
Intervention Loaded1367,Intervention Loaded,,2020-01-01 00:13:40.200000,2020-01-01 00:13:40.200000
Intervention Loaded1368,Intervention Loaded,,2020-01-01 00:13:40.800000,2020-01-01 00:13:40.800000
Intervention Loaded1369,Intervention Loaded,,2020-01-01 00:13:41.400000,2020-01-01 00:13:41.400000
Intervention Loaded1370,Intervention Loaded,,2020-01-01 00:13:42.000000,2020-01-01 00:13:42.000000
Intervention Loaded1371,Intervention Loaded,,2020-01-01 00:13:42.600000,2020-01-01 00:13:42.600000
Intervention Loaded1372,Intervention Loaded,,2020-01-01 00:13:43.200000,2020-01-01 00:13:43.200000
Intervention Loaded1373,Intervention Loaded,,2020-01-01 00:13:43.800000,2020-01-01 00:13:43.800000
Intervention Loaded1374,Intervention Loaded,,2020-01-01 00:13:44.400000,2020-01-01 00:13:44.400000
Intervention Loaded1375,Intervention Loaded,,2020-01-01 00:13:45.000000,2020-01-01 00:13:45.000000
Intervention Loaded1376,Intervention Loaded,,2020-01-01 00:13:45.600000,2020-01-01 00:13:45.600000
Intervention Loaded1377,Intervention Loaded,,2020-01-01 00:13:46.200000,2020-01-01 00:13:46.200000
Intervention Loaded1378,Intervention Loaded,,2020-01-01 00:13:46.800000,2020-01-01 00:13:46.800000
Intervention Loaded1379,Intervention Loaded,,2020-01-01 00:13:47.400000,2020-01-01 00:13:47.400000
Intervention Loaded1380,Intervention Loaded,,2020-01-01 00:13:48.000000,2020-01-01 00:13:48.000000
Intervention Loaded1381,Intervention Loaded,,2020-01-01 00:13:48.600000,2020-01-01 00:13:48.600000
Intervention Loaded1382,Intervention Loaded,,2020-01-01 00:13:49.200000,2020-01-01 00:13:49.200000
Intervention Loaded1383,Intervention Loaded,,2020-01-01 00:13:49.800000,2020-01-01 00:13:49.800000
Intervention Loaded1384,Intervention Loaded,,2020-01-01 00:13:50.400000,2020-01-01 00:13:50.400000
Intervention Loaded1385,Intervention Loaded,,2020-01-01 00:13:51.000000,2020-01-01 00:13:51.000000
Intervention Loaded1386,Intervention Loaded,,2020-01-01 00:13:51.600000,2020-01-01 00:13:51.600000
Intervention Loaded1387,Intervention Loaded,,2020-01-01 00:13:52.200000,2020-01-01 00:13:52.200000
Intervention Loaded1388,Intervention Loaded,,2020-01-01 00:13:52.800000,2020-01-01 00:13:52.800000
Intervention Loaded1389,Intervention Loaded,,2020-01-01 00:13:53.400000,2020-01-01 00:13:53.400000
